date,open,high,low,close,volume,raw_close,change_percent,avg_vol_20d
1999-12-14,5.1875,5.2,4.6781250000000005,4.78125,202085997,95.625,-6.71,255129894.35
1999-12-15,4.64375,4.971875000000001,4.55,4.825,202595997,96.5,0.91,250022094.4
1999-12-16,4.9125000000000005,4.9375,4.675,4.74375,140047998,94.875,-1.68,250367394.4
1999-12-17,4.859375,4.8812500000000005,4.690625,4.703125,119029998,94.0625,-0.86,250508994.4
1999-12-20,4.8875,5.0625,4.753125,4.8500000000000005,211073997,97.0,3.12,255302194.35
1999-12-21,4.828125,5.0218750000000005,4.775,4.99375,190115997,99.875,2.96,254066894.35
1999-12-22,5.028125,5.028125,4.775,4.884375,118397998,97.6875,-2.19,241654894.5
1999-12-23,4.9,4.95,4.453125,4.5,258247996,90.0,-7.87,240086195.5
1999-12-27,4.3875,4.4125000000000005,4.0,4.05625,330389955,81.125,-9.86,245118093.4
1999-12-28,4.153125,4.325,4.078125,4.1156250000000005,206079997,82.3125,1.46,237392593.5
1999-12-29,4.171875,4.26875,4.1312500000000005,4.175,118253998,83.5,1.44,229878093.6
1999-12-30,4.23125,4.2562500000000005,3.9250000000000003,3.953125,185099997,79.0625,-5.31,228472993.6
1999-12-31,3.965625,3.96875,3.8000000000000003,3.8062500000000004,145411998,76.125,-3.71,226205193.65
2000-01-03,4.075,4.478125,3.9523449999999998,4.46875,322505975,89.375,17.41,231181592.55
2000-01-04,4.26875,4.575,4.0875,4.096875,349511995,81.9375,-8.32,239460692.45
2000-01-05,3.5250000000000004,3.75625,3.4000000000000004,3.4875000000000003,769022029,69.75,-14.87,271185494.0
2000-01-06,3.5656250000000003,3.6343750000000004,3.2,3.278125,374943975,65.5625,-6.0,277067492.95
2000-01-07,3.35,3.5250000000000004,3.309375,3.4781250000000004,210065997,69.5625,6.1,246218293.4
2000-01-10,3.6281250000000003,3.63125,3.278125,3.459375,295143996,69.1875,-0.54,246053794.4
2000-01-11,3.34375,3.5,3.25,3.3375000000000004,210113997,66.75,-3.52,247906994.35
2000-01-12,3.3937500000000003,3.4000000000000004,3.1500000000000004,3.178125,216097997,63.5625,-4.78,248607594.35
2000-01-13,3.246875,3.359375,3.15625,3.296875,208959997,65.9375,3.74,248925794.35
2000-01-14,3.3375000000000004,3.4312500000000004,3.2,3.2125000000000004,137049998,64.25,-2.56,248775894.35
2000-01-18,3.171875,3.2593750000000004,3.1500000000000004,3.2062500000000003,107647998,64.125,-0.19,248206794.35
2000-01-19,3.2062500000000003,3.375,3.1500000000000004,3.340625,164879998,66.8125,4.19,245897094.4
2000-01-20,3.3468750000000003,3.35,3.1968750000000004,3.2375000000000003,119541998,64.75,-3.09,242368394.45
2000-01-21,3.23125,3.23125,3.0,3.1031250000000004,229171997,62.0625,-4.15,247907094.4
2000-01-24,3.3781250000000003,3.66875,3.375,3.50625,583073972,70.125,12.99,264148393.2
2000-01-25,3.5,3.5625,3.3000000000000003,3.4625000000000004,188663997,69.25,-1.25,257062095.3
2000-01-26,3.4312500000000004,3.5,3.2375000000000003,3.240625,131139998,64.8125,-6.41,253315095.35
2000-01-27,3.2593750000000004,3.3875,3.23125,3.3468750000000003,135671998,66.9375,3.28,254185995.35
2000-01-28,3.25,3.3218750000000004,3.0,3.084375,275607996,61.6875,-7.84,258711395.3
2000-01-31,3.0187500000000003,3.2375000000000003,2.921875,3.2281250000000004,213951997,64.5625,4.66,262138395.25
2000-02-01,3.375,3.53125,3.21875,3.371875,268079996,67.4375,4.45,259417096.3
2000-02-02,3.396875,3.6125000000000003,3.3875,3.4718750000000003,271689976,69.4375,2.97,255525995.35
2000-02-03,4.05625,4.296875,3.8687500000000004,4.2093750000000005,874783968,84.1875,21.24,260814092.3
2000-02-04,4.1375,4.1375,3.8937500000000003,3.928125,220455997,78.5625,-6.68,253089693.4
2000-02-07,3.809375,3.84375,3.65625,3.75,202557997,75.0,-4.53,252714293.4
2000-02-08,3.7,4.2,3.671875,4.15625,389391995,83.125,10.83,257426693.35
2000-02-09,4.0273449999999995,4.18672,4.000780000000001,4.0125,191595997,80.25,-3.46,256500793.35
2000-02-10,3.9250000000000003,3.9937500000000004,3.7750000000000004,3.809375,199527997,76.1875,-5.06,255672293.35
2000-02-11,3.85625,3.9562500000000003,3.7750000000000004,3.809375,166175998,76.1875,0.0,253533093.4
2000-02-14,3.7843750000000003,3.7875,3.678125,3.7218750000000003,103393999,74.4375,-2.3,251850293.45
2000-02-15,3.671875,3.809375,3.53125,3.6906250000000003,128449998,73.8125,-0.84,252890393.45
2000-02-16,3.6375,3.671875,3.53125,3.5343750000000003,85195999,70.6875,-4.23,248906193.5
2000-02-17,3.5625,3.5656250000000003,3.4000000000000004,3.45,122591998,69.0,-2.39,249058693.5
2000-02-18,3.421875,3.45,3.19375,3.2375000000000003,174467998,64.75,-6.16,246323493.55
2000-02-22,3.246875,3.325,3.153125,3.178125,113679998,63.5625,-1.83,222853794.85
2000-02-23,3.2437500000000004,3.5875000000000004,3.234375,3.521875,168819998,70.4375,10.82,221861594.9
2000-02-24,3.528125,3.56875,3.28125,3.421875,117393998,68.4375,-2.84,221174294.9
2000-02-25,3.371875,3.46875,3.2593750000000004,3.4562500000000003,97387999,69.125,1.01,219260094.95
2000-02-28,3.328125,3.359375,3.2062500000000003,3.2875,101145999,65.75,-4.88,210536995.1
2000-02-29,3.3000000000000003,3.44844,3.29375,3.44375,142925998,68.875,4.75,206985695.15
2000-03-01,3.38125,3.4250000000000003,3.25,3.29375,111521998,65.875,-4.36,199157795.25
2000-03-02,3.246875,3.25,3.109375,3.1281250000000003,159599998,62.5625,-5.03,193553296.35
2000-03-03,3.1625,3.2375000000000003,3.1031250000000004,3.125,121183998,62.5,-0.1,155873297.85
2000-03-06,3.1437500000000003,3.3625000000000003,3.140625,3.1968750000000004,153295998,63.9375,2.3,152515297.9
2000-03-07,3.2437500000000004,3.2906250000000004,3.10625,3.1750000000000003,83557999,63.5,-0.69,146565298.0
2000-03-08,3.1625,3.2375000000000003,3.028125,3.1812500000000004,118761998,63.625,0.2,133033798.15
2000-03-09,3.1500000000000004,3.45,3.109375,3.4406250000000003,166245998,68.8125,8.15,131766298.2
2000-03-10,3.3625000000000003,3.426565,3.25,3.34375,74267999,66.875,-2.81,125503298.3
2000-03-13,3.2,3.3312500000000003,3.1500000000000004,3.265625,112681998,65.3125,-2.34,122828598.3
2000-03-14,3.303125,3.3468750000000003,3.16875,3.28125,96101999,65.625,0.48,122463998.3
2000-03-15,3.2375000000000003,3.25625,3.1,3.1875,121625998,63.75,-2.86,122122798.3
2000-03-16,3.1125000000000003,3.31875,3.0,3.3125,194043997,66.25,3.92,127565198.2
2000-03-17,3.303125,3.31875,3.225,3.240625,105945999,64.8125,-2.17,126732898.25
2000-03-20,3.1750000000000003,3.225,3.1187500000000004,3.209375,116231998,64.1875,-0.96,123821098.25
2000-03-21,3.25625,3.6500000000000004,3.1125000000000003,3.6187500000000004,341616015,72.375,12.76,135217899.1
2000-03-22,3.54375,3.7,3.4625000000000004,3.5343750000000003,231285997,70.6875,-2.33,138341199.05
2000-03-23,3.475,3.546875,3.375,3.3843750000000004,108841998,67.6875,-4.24,137913599.05
2000-03-24,3.73125,3.7625,3.5656250000000003,3.6343750000000004,194913997,72.6875,7.39,142789898.95
2000-03-27,3.6125000000000003,3.75625,3.5875000000000004,3.65625,94949999,73.125,0.6,142480098.95
2000-03-28,3.6187500000000004,3.6375,3.47344,3.50625,103943999,70.125,-4.1,140530999.0
2000-03-29,3.475,3.4937500000000004,3.25,3.3125,117585998,66.25,-5.53,140834199.0
2000-03-30,3.225,3.3687500000000004,3.2,3.325,100667999,66.5,0.38,137887599.05
2000-03-31,3.3375000000000004,3.35625,3.1500000000000004,3.35,102307999,67.0,0.75,136943799.1
2000-04-03,3.271875,3.2843750000000003,3.1,3.178125,97211999,63.5625,-5.13,134139599.15
2000-04-04,3.1437500000000003,3.271875,2.7875,3.1968750000000004,286323996,63.9375,0.59,144277899.0
2000-04-05,3.0875000000000004,3.246875,3.0250000000000004,3.109375,97965999,62.1875,-2.74,143238099.05
2000-04-06,3.171875,3.2750000000000004,3.09375,3.2125000000000004,120611998,64.25,3.32,140956399.05
2000-04-07,3.25625,3.4312500000000004,3.2062500000000003,3.3781250000000003,121033998,67.5625,5.15,143294699.0
2000-04-10,3.3625000000000003,3.421875,3.1625,3.16875,90397999,63.375,-6.2,142180499.05
2000-04-11,3.125,3.3000000000000003,3.0625,3.16875,94117999,63.375,0.0,142081299.05
2000-04-12,3.2,3.21875,2.8125,2.81875,173903998,56.375,-11.05,144695199.05
2000-04-13,2.8937500000000003,2.9375,2.396875,2.4000000000000004,213543997,48.0,-14.86,145670199.05
2000-04-14,2.3937500000000003,2.6187500000000004,2.040625,2.34375,401276014,46.875,-2.34,160436699.8
2000-04-17,2.2625,2.6,2.23125,2.353125,243585997,47.0625,0.4,166804399.75
2000-04-18,2.38125,2.8125,2.35625,2.746875,214739997,54.9375,16.74,160460598.85
2000-04-19,2.765625,2.765625,2.584375,2.671875,107461999,53.4375,-2.73,154269398.95
2000-04-20,2.66875,2.684375,2.4937500000000004,2.6187500000000004,98503999,52.375,-1.99,153752499.0
2000-04-24,2.46875,2.578125,2.24375,2.490625,133865998,49.8125,-4.9,150700099.05
2000-04-25,2.590625,2.7062500000000003,2.5125,2.621875,142879998,52.4375,5.27,153096599.0
2000-04-26,2.6656250000000004,2.871875,2.622655,2.6750000000000003,239337997,53.5,2.03,159866298.9
2000-04-27,2.465625,2.7625,2.4250000000000003,2.6437500000000003,225279997,52.875,-1.17,165250998.85
2000-04-28,2.7,2.78125,2.65625,2.7593750000000004,136513998,55.1875,4.37,167043298.8
2000-05-01,2.8000000000000003,3.015625,2.7625,2.996875,171563998,59.9375,8.61,170506098.75
2000-05-02,2.959375,3.0,2.79375,2.8062500000000004,148551998,56.125,-6.36,173073098.7
2000-05-03,2.7625,2.828125,2.6500000000000004,2.7062500000000003,108495998,54.125,-3.56,164181698.8
2000-05-04,2.7125000000000004,2.825,2.65625,2.7531250000000003,94503999,55.0625,1.73,164008598.8
2000-05-05,2.73125,2.9312500000000004,2.7062500000000003,2.9250000000000003,81217999,58.5,6.24,162038898.85
2000-05-08,2.840625,2.9625000000000004,2.771875,2.80078,78987999,56.0156,-4.25,159936598.9
2000-05-09,2.825,2.8875,2.6500000000000004,2.8125,91035999,56.25,0.42,159968498.9
2000-05-10,2.7265650000000003,2.7687500000000003,2.45,2.6656250000000004,174215998,53.3125,-5.22,163973398.85
2000-05-11,2.6968750000000004,2.7875,2.546875,2.7437500000000004,111609998,54.875,2.93,160858698.85
2000-05-12,2.734375,2.825,2.65625,2.6875,79391999,53.75,-2.05,154151098.95
2000-05-15,2.6812500000000004,2.825,2.54375,2.803125,82507999,56.0625,4.3,138212698.2
2000-05-16,2.85625,2.9937500000000004,2.8000000000000003,2.953125,128613998,59.0625,5.35,132464098.25
2000-05-17,2.859375,3.1187500000000004,2.85,3.0500000000000003,139965998,61.0,3.28,128725398.3
2000-05-18,3.0187500000000003,3.04375,2.75625,2.7687500000000003,94493999,55.375,-9.22,128076998.3
2000-05-19,2.73125,2.7875,2.6125000000000003,2.63125,92207999,52.625,-4.97,127762198.3
2000-05-22,2.6500000000000004,2.65625,2.34375,2.59375,165469998,51.875,-1.43,129342398.3
2000-05-23,2.5250000000000004,2.59375,2.325,2.334375,116731998,46.6875,-10.0,128034998.3
2000-05-24,2.321875,2.4875000000000003,2.021875,2.428125,233293997,48.5625,4.01,127732798.3
2000-05-25,2.475,2.5,2.275,2.275,98381999,45.5,-6.31,121387898.4
2000-05-26,2.3125,2.3875,2.2,2.325,71995999,46.5,2.2,118161998.45
2000-05-30,2.365625,2.59375,2.365625,2.5875000000000004,112259998,51.75,11.29,115196798.45
2000-05-31,2.5375,2.6125000000000003,2.40625,2.4156250000000004,137631998,48.3125,-6.64,114650798.45
2000-06-01,2.44375,2.5562500000000004,2.31875,2.5093750000000004,152443998,50.1875,3.88,116848198.45
2000-06-02,2.6187500000000004,2.90625,2.6125000000000003,2.8937500000000003,166411998,57.875,15.32,120443598.4
2000-06-05,2.7515650000000003,2.8125,2.625,2.725,136217998,54.5,-5.83,123193598.35
2000-06-06,2.7,2.7281250000000004,2.5125,2.528125,97047999,50.5625,-7.23,124096598.35
2000-06-07,2.59375,2.609375,2.50625,2.590625,76817999,51.8125,2.47,123385698.35
2000-06-08,2.6281250000000003,2.671875,2.5812500000000003,2.59375,60795999,51.875,0.12,117714698.4
2000-06-09,2.5968750000000003,2.6625,2.59375,2.609375,38439999,52.1875,0.6,114056198.45
2000-06-12,2.609375,2.609375,2.35,2.421875,79699999,48.4375,-7.19,114071598.45
2000-06-13,2.4093750000000003,2.475,2.3125,2.45,95745999,49.0,1.16,114733498.45
2000-06-14,2.465625,2.4937500000000004,2.3000000000000003,2.321875,100407999,46.4375,-5.23,113323198.5
2000-06-15,2.35,2.396875,2.265625,2.3156250000000003,71077999,46.3125,-0.27,109878798.55
2000-06-16,2.3625000000000003,2.371875,2.2687500000000003,2.3000000000000003,61417999,46.0,-0.67,108224998.55
2000-06-19,2.275,2.29375,2.1750000000000003,2.265625,103023999,45.3125,-1.5,108765798.55
2000-06-20,2.29375,2.4312500000000004,2.25625,2.30625,123975998,46.125,1.8,106691098.55
2000-06-21,2.271875,2.3468750000000003,2.2531250000000003,2.303125,71459999,46.0625,-0.14,104427498.6
2000-06-22,2.309375,2.321875,2.0812500000000003,2.1,210303997,42.0,-8.82,103277998.6
2000-06-23,1.83125,1.85,1.6234400000000002,1.69375,1036273965,33.875,-19.34,150172596.9
2000-06-26,1.765625,1.766405,1.640625,1.6968750000000001,423836014,33.9375,0.18,167764597.65
2000-06-27,1.6875,1.925,1.675,1.8250000000000002,352677995,36.5,7.55,179785497.5
2000-06-28,1.84375,1.9968750000000002,1.8062500000000001,1.89375,297393976,37.875,3.77,187773596.4
2000-06-29,1.8562500000000002,1.925,1.8062500000000001,1.8562500000000002,179711997,37.125,-1.98,189136996.35
2000-06-30,1.85,1.8625,1.7750000000000001,1.815625,128287998,36.3125,-2.19,187230796.35
2000-07-03,1.834375,1.875,1.8250000000000002,1.85,35248000,37.0,1.89,182182296.45
2000-07-05,1.85,1.925,1.81875,1.8250000000000002,84259999,36.5,-1.35,181542896.45
2000-07-06,1.84375,1.8687500000000001,1.7375,1.803125,135329998,36.0625,-1.2,184468496.4
2000-07-07,1.8062500000000001,1.85,1.7625000000000002,1.8062500000000001,77361999,36.125,0.18,185296796.4
2000-07-10,1.81875,1.81875,1.75,1.753125,84805999,35.0625,-2.95,187615096.4
2000-07-11,1.7593750000000001,1.7625000000000002,1.63125,1.65625,197361997,33.125,-5.52,193498196.3
2000-07-12,1.771875,1.8062500000000001,1.7125000000000001,1.753125,225289997,35.0625,5.84,199975396.2
2000-07-13,1.78125,1.8,1.7437500000000001,1.75,171895998,35.0,-0.18,203549796.15
2000-07-14,1.81875,2.160155,1.815625,2.125,448653974,42.5,21.43,222428594.9
2000-07-17,2.1437500000000003,2.196875,2.0125,2.05625,130573998,41.125,-3.23,225886394.85
2000-07-18,2.00625,2.18125,1.975,2.0875,159149998,41.75,1.52,228692694.8
2000-07-19,2.075,2.078125,1.9500000000000002,2.04375,94835999,40.875,-2.09,227235694.85
2000-07-20,2.046875,2.16875,1.975,2.015625,138911998,40.3125,-1.38,230608294.8
2000-07-21,2.021875,2.125,2.021875,2.05625,94257999,41.125,2.02,224805994.9
2000-07-24,2.053125,2.06875,1.9031250000000002,1.9375,115561998,38.75,-5.78,178770396.55
2000-07-25,1.8375000000000001,1.9375,1.6625,1.88125,554878032,37.625,-2.9,185322497.45
2000-07-26,1.753125,1.8359400000000001,1.703125,1.803125,309041976,36.0625,-4.16,183140696.5
2000-07-27,1.5718750000000001,1.6,1.4875,1.56875,471533973,31.375,-12.99,191847696.35
2000-07-28,1.5718750000000001,1.6062500000000002,1.4500000000000002,1.5,248883997,30.0,-4.39,195306296.35
2000-07-31,1.503125,1.5125000000000002,1.39375,1.50625,189567997,30.125,0.42,198370296.3
2000-08-01,1.53125,1.6125,1.5125000000000002,1.5125000000000002,162815998,30.25,0.41,204748696.2
2000-08-02,1.5125000000000002,1.6,1.5109400000000002,1.5406250000000001,99039999,30.8125,1.86,205487696.2
2000-08-03,1.471875,1.5875000000000001,1.4656250000000002,1.5750000000000002,102873999,31.5,2.23,203864896.25
2000-08-04,1.596875,1.709375,1.5750000000000002,1.625,97413999,32.5,3.17,204867496.25
2000-08-07,1.6,1.7125000000000001,1.58125,1.690625,88035999,33.8125,4.04,205028996.25
2000-08-08,1.6625,1.6687500000000002,1.6218750000000002,1.646875,101011999,32.9375,-2.58,200211496.35
2000-08-09,1.6187500000000001,1.6187500000000001,1.51875,1.5437500000000002,177431998,30.875,-6.26,197818596.4
2000-08-10,1.5750000000000002,1.5875000000000001,1.4875,1.521875,121441998,30.4375,-1.42,195295896.4
2000-08-11,1.5250000000000001,1.7000000000000002,1.515625,1.6843750000000002,182197997,33.6875,10.68,181973097.55
2000-08-14,1.675,1.7593750000000001,1.6343750000000001,1.7437500000000001,124323998,34.875,3.53,181660597.55
2000-08-15,1.7312500000000002,1.9156250000000001,1.71875,1.878125,169921998,37.5625,7.7,182199197.55
2000-08-16,1.878125,1.9937500000000001,1.8765650000000003,1.9312500000000001,192833997,38.625,2.83,187099097.45
2000-08-17,1.9000000000000001,1.953125,1.84375,1.9125,99473999,38.25,-0.97,185127197.5
2000-08-18,1.9625000000000001,2.00625,1.9468750000000001,1.9500000000000002,147325998,39.0,1.96,187780597.45
2000-08-21,1.9546900000000003,1.9937500000000001,1.8250000000000002,1.875,80769999,37.5,-3.85,186040997.5
2000-08-22,1.90625,1.909375,1.803125,1.8250000000000002,70141999,36.5,-2.67,161804195.85
2000-08-23,1.81875,1.975,1.75,1.940625,94405999,38.8125,6.33,151072397.0
2000-08-24,1.9781250000000001,2.025,1.940625,1.96875,94389999,39.375,1.45,132215198.3
2000-08-25,1.95625,2.0031250000000003,1.928125,1.9968750000000002,54159999,39.9375,1.43,122478998.4
2000-08-28,1.940625,2.125,1.928125,1.95625,183557997,39.125,-2.03,122178498.4
2000-08-29,1.975,2.04375,1.94375,1.9812500000000002,90335999,39.625,1.28,118554498.45
2000-08-30,2.11875,2.19844,2.1,2.146875,258381996,42.9375,8.36,126521598.3
2000-08-31,2.15625,2.1593750000000003,2.071875,2.075,92263999,41.5,-3.35,125991098.3
2000-09-01,2.10625,2.125,2.0500000000000003,2.075,66913999,41.5,0.0,124466098.3
2000-09-05,2.046875,2.3156250000000003,2.0125,2.2843750000000003,203249997,45.6875,10.09,130226798.2
2000-09-06,2.3625000000000003,2.48125,2.2843750000000003,2.29375,284805976,45.875,0.41,139416497.05
2000-09-07,2.340625,2.35,2.15,2.1750000000000003,148133998,43.5,-5.18,137951597.05
2000-09-08,2.203125,2.25,2.125,2.146875,101681999,42.9375,-1.29,136963597.1
2000-09-11,2.13125,2.26094,2.109375,2.11875,108931998,42.375,-1.31,133300297.15
2000-09-12,2.16875,2.209375,2.1125000000000003,2.134375,76421999,42.6875,0.74,130905197.2
2000-09-13,2.0656250000000003,2.15625,2.0500000000000003,2.121875,81465999,42.4375,-0.59,126482397.25
2000-09-14,2.209375,2.3000000000000003,2.1875,2.24375,139151998,44.875,5.74,123798297.3
2000-09-15,2.2687500000000003,2.271875,2.1437500000000003,2.18125,123591998,43.625,-2.79,125004197.25
2000-09-18,2.1750000000000003,2.23125,2.09375,2.140625,88889999,42.8125,-1.87,122082397.3
2000-09-19,2.103125,2.1375,1.95625,2.0375,145351998,40.75,-4.82,125311497.25
2000-09-20,2.021875,2.025,1.8687500000000001,1.875,194847997,37.5,-7.98,131546797.15
2000-09-21,1.8718750000000002,2.025,1.8625,2.0031250000000003,148307998,40.0625,6.83,134241897.1
2000-09-22,1.9187500000000002,2.10625,1.9156250000000001,2.071875,119917998,41.4375,3.43,135518297.05
2000-09-25,2.06094,2.1281250000000003,2.0,2.0187500000000003,109197998,40.375,-2.56,138270197.0
2000-09-26,2.03125,2.05625,1.9781250000000001,1.9875,85207999,39.75,-1.55,133352697.1
2000-09-27,1.9343750000000002,1.9812500000000002,1.7750000000000001,1.89375,200603997,37.875,-4.71,138866097.0
2000-09-28,1.865625,2.0125,1.8562500000000002,2.0,117109998,40.0,5.61,131802497.1
2000-09-29,1.9500000000000002,2.0625,1.88125,1.921875,130331998,38.4375,-3.91,133705897.05
2000-10-02,1.909375,1.921875,1.7625000000000002,1.7937500000000002,109551998,35.875,-6.67,135837797.0
2000-10-03,1.8375000000000001,1.8625,1.75,1.753125,107571998,35.0625,-2.27,131053897.05
2000-10-04,1.671875,1.8531250000000001,1.625,1.8,156799998,36.0,2.68,124653598.15
2000-10-05,1.7593750000000001,1.83125,1.6,1.678125,139305998,33.5625,-6.77,124212198.15
2000-10-06,1.625,1.6625,1.5093750000000001,1.578125,177399998,31.5625,-5.96,127998098.1
2000-10-09,1.5125000000000002,1.5281250000000002,1.3687500000000001,1.503125,254535996,30.0625,-4.75,135278298.0
2000-10-10,1.4875,1.6359400000000002,1.44375,1.521875,145129998,30.4375,1.25,138713697.95
2000-10-11,1.396875,1.5125000000000002,1.38125,1.390625,157723998,27.8125,-8.63,142526597.9
2000-10-12,1.4187500000000002,1.440625,1.2312500000000002,1.25625,160537998,25.125,-9.66,143595897.9
2000-10-13,1.2125000000000001,1.44375,1.175,1.421875,152567998,28.4375,13.18,145044697.9
2000-10-16,1.40625,1.4156250000000001,1.20625,1.2156250000000002,142919998,24.3125,-14.51,147746197.85
2000-10-17,1.2437500000000001,1.2593750000000001,1.04375,1.096875,302761976,21.9375,-9.76,155616696.75
2000-10-18,0.99375,1.26875,0.96875,1.25625,375641995,25.125,14.53,164656396.65
2000-10-19,1.328125,1.40625,1.209375,1.3875000000000002,217359997,27.75,10.44,168108996.6
2000-10-20,1.3843750000000001,1.5625,1.3562500000000002,1.5406250000000001,232373997,30.8125,11.03,173731796.55
2000-10-23,1.484375,1.51875,1.38125,1.5,203899997,30.0,-2.64,178466896.5
2000-10-24,1.4937500000000001,1.69375,1.440625,1.4781250000000001,265357996,29.5625,-1.46,187474396.35
2000-10-25,1.7000000000000002,1.8250000000000002,1.5875000000000001,1.59375,571182032,31.875,7.83,206003298.1
2000-10-26,1.609375,1.875,1.55,1.84375,356353975,36.875,15.69,217965496.95
2000-10-27,1.6968750000000001,1.875,1.69375,1.78125,247327997,35.625,-3.39,223815296.9
2000-10-30,1.6531250000000002,1.71875,1.51328,1.64375,250167997,32.875,-7.72,230846096.85
2000-10-31,1.6343750000000001,1.84375,1.6031250000000001,1.83125,198341997,36.625,11.41,235384596.8
2000-11-01,1.7906250000000001,2.0,1.784375,1.8687500000000001,221973997,37.375,2.05,238643296.75
2000-11-02,1.9031250000000002,1.9937500000000001,1.875,1.9875,139777998,39.75,6.35,238666896.75
2000-11-03,1.9500000000000002,2.04375,1.84375,1.878125,119205998,37.5625,-5.5,235757196.75
2000-11-06,1.928125,1.9312500000000001,1.7375,1.828125,128873998,36.5625,-2.66,229474096.85
2000-11-07,1.8250000000000002,1.971875,1.7781250000000002,1.846875,109911998,36.9375,1.03,227713196.85
2000-11-08,1.8,1.85,1.6625,1.69375,116635998,33.875,-8.29,225658796.85
2000-11-09,1.6343750000000001,1.6500000000000001,1.4937500000000001,1.5625,143381998,31.25,-7.75,224800996.85
2000-11-10,1.5375,1.59375,1.5,1.503125,105079999,30.0625,-3.8,222426596.9
2000-11-13,1.440625,1.50547,1.3718750000000002,1.390625,167547998,27.8125,-7.48,223657996.9
2000-11-14,1.4375,1.4937500000000001,1.2875,1.4468750000000001,156707998,28.9375,4.05,216355298.0
2000-11-15,1.4312500000000001,1.5406250000000001,1.421875,1.475,105217999,29.5,1.94,202834098.2
2000-11-16,1.4343750000000002,1.5250000000000001,1.3875000000000002,1.390625,82653999,27.8125,-5.72,196098798.3
2000-11-17,1.4000000000000001,1.4812500000000002,1.34375,1.3718750000000002,99919999,27.4375,-1.34,189476098.4
2000-11-20,1.3,1.396875,1.25,1.2906250000000001,128721998,25.8125,-5.93,185717198.45
2000-11-21,1.33125,1.34375,1.1812500000000001,1.2125000000000001,123899998,24.25,-6.05,178644298.55
2000-11-22,1.19375,1.375,1.10625,1.2593750000000001,237533997,25.1875,3.87,161961896.8
2000-11-24,1.3210950000000001,1.45625,1.303125,1.4468750000000001,152777998,28.9375,14.89,151783097.95
2000-11-27,1.4875,1.5375,1.35,1.4000000000000001,128199998,28.0,-3.24,145826698.0
2000-11-28,1.3,1.3093750000000002,1.2312500000000002,1.2515650000000003,226541997,25.0313,-10.6,144645398.0
2000-11-29,1.25625,1.375,1.2125000000000001,1.346875,229149997,26.9375,7.61,146185798.0
2000-11-30,1.2375,1.3093750000000002,1.14375,1.234375,262443996,24.6875,-8.35,148209297.95
2000-12-01,1.2468750000000002,1.3375000000000001,1.1500000000000001,1.2312500000000002,155123998,24.625,-0.25,148976597.95
2000-12-04,1.2593750000000001,1.359375,1.1625,1.328125,165095998,26.5625,7.86,151271097.95
2000-12-05,1.3562500000000002,1.38125,1.2375,1.26875,199265997,25.375,-4.47,154790697.9
2000-12-06,1.234375,1.3,1.1812500000000001,1.1812500000000001,176515998,23.625,-6.9,158120897.9
2000-12-07,1.153125,1.171875,1.00625,1.06875,212907997,21.375,-9.52,162934497.85
2000-12-08,1.1656250000000001,1.234375,1.0625,1.171875,259331996,23.4375,9.65,168731997.75
2000-12-11,1.14375,1.3062500000000001,1.0875000000000001,1.265625,218021997,25.3125,8.0,174379097.65
2000-12-12,1.225,1.375,1.2156250000000002,1.2937500000000002,146131998,25.875,2.23,173308297.65
2000-12-13,1.328125,1.33125,1.175,1.1875,125627998,23.75,-8.22,171754297.65
2000-12-14,1.203125,1.234375,1.12969,1.1343750000000001,140311998,22.6875,-4.47,173508997.6
2000-12-15,1.1125,1.2125000000000001,1.1,1.14375,168987998,22.875,0.83,177825697.55
2000-12-18,1.0375,1.059375,0.946875,0.99375,320639996,19.875,-13.11,188861697.4
2000-12-19,1.015625,1.04375,0.86875,0.9125000000000001,264337996,18.25,-8.18,195642497.3
2000-12-20,0.8093750000000001,0.89375,0.78125,0.8343750000000001,441003974,16.6875,-8.56,211497696.1
2000-12-21,0.8187500000000001,0.8875000000000001,0.74375,0.759375,176931998,15.1875,-8.99,208467596.15
2000-12-22,0.765625,0.8273450000000001,0.7625000000000001,0.7781250000000001,187721997,15.5625,2.46,210214796.1
2000-12-26,0.815625,0.925,0.8125,0.846875,180199997,16.9375,8.84,212814796.05
2000-12-27,0.8,0.8718750000000001,0.7781250000000001,0.84375,131941998,16.875,-0.37,208084796.1
2000-12-28,0.83125,0.9125000000000001,0.83125,0.86875,169093998,17.375,2.96,205081996.15
2000-12-29,0.8375,0.8562500000000001,0.75,0.7781250000000001,196937997,15.5625,-10.44,201806696.2
2001-01-02,0.790625,0.8,0.68125,0.6937500000000001,183955997,13.875,-10.83,203248296.15
2001-01-03,0.68125,0.89375,0.6781250000000001,0.878125,293589976,17.5625,26.56,209672995.05
2001-01-04,0.8500000000000001,0.878125,0.7718750000000001,0.775,212327997,15.5,-11.74,210326095.05
2001-01-05,0.775,0.7937500000000001,0.6781250000000001,0.728125,175949998,14.5625,-6.05,210297795.05
2001-01-08,0.721875,0.7781250000000001,0.6875,0.7468750000000001,191319997,14.9375,2.58,209218395.05
2001-01-09,0.728125,0.83125,0.7093750000000001,0.8187500000000001,468947993,16.375,9.63,219699194.9
2001-01-10,0.7921900000000001,0.8500000000000001,0.7781250000000001,0.8250000000000001,219737997,16.5,0.76,219784994.9
